3152	73970	8
3152	74891	30
3152	74897	4
3152	74945	3
3152	74948	7
3152	75383	1
3152	75385	1
3152	75394	1
3152	78898	7
3152	82677	1
3152	83285	4
3152	83287	3
3152	83291	4
3152	83294	4
3152	85055	1
3152	85221	2
3152	86019	1
3152	86312	1
3152	86855	1
3152	88020	2
3152	91205	4
3152	93730	1
3152	93869	14
3152	98159	3
3152	99310	7
3152	99311	1
3152	99313	12
3152	99314	4
3152	100323	11
3152	100324	1
3152	100570	2
3152	100572	3
3152	104803	1
3152	105743	3
3152	109111	1
3152	109905	2
3152	110357	26
3152	110359	5
3152	110825	2
3152	114069	5
3152	115032	4
3152	116330	13
3152	116655	3
3152	117232	2
3152	117235	4
3152	118646	1
3152	119089	1
3152	120433	3
3152	122612	2
3152	123507	2
3152	123932	4
3152	125126	2
3152	125582	5
3152	125584	9
3152	126526	2
3152	126533	2
3152	126556	1
3152	126613	6
3152	126614	1
3152	126618	1
3152	126621	12
3152	126742	1
3152	128011	4
3152	128033	5
3152	128035	2
3152	128066	3
3152	128071	12
3152	128074	1
3152	128084	3
3152	128087	2
3152	128115	4
3152	128239	2
3152	128241	2
3152	128751	7
3152	128797	50
3152	128804	21
3152	128805	3
3152	128807	17
3152	128810	1
3152	128817	13
3152	128832	4
3152	130689	1
3152	131373	1
3152	132293	2
3152	133004	3
3152	133030	1
3152	133832	13
3152	133861	1
3152	134851	2
3152	135501	1
3152	135730	2
3152	136689	3
3152	136690	2
3152	138406	2
3152	138619	1
3152	139192	1
3152	139959	1
3152	140876	2
3152	141840	1
3152	142560	1
3152	144271	1
3152	145508	4
3152	146643	1
3152	146644	2
3152	148313	8
3152	149762	2
3152	149772	1
3152	152096	9
3152	152099	3
3152	152101	8
3152	155002	5
3152	157133	14
3152	157217	4
3152	159998	4
3152	160378	1
3152	160539	2
3152	160542	1
3152	160545	4
3152	160547	2
3152	160554	1
3152	160555	7
3152	161120	2
3152	162733	1
3152	163362	4
3152	164208	4
3152	164734	1
3152	164737	1
3152	165553	3
3152	165889	3
3152	166074	2
3152	166580	6
3152	169119	1
3152	170847	7
3152	170849	7
3152	170851	17
3152	170855	3
3152	171579	1
3152	172127	4
3152	172284	2
3152	173192	1
3152	173204	4
3152	174543	14
3152	174544	2
3152	177141	7
3152	177932	3
3152	178199	2
3152	178463	1
3152	179773	2
3152	180697	1
3152	183217	3
3210	7147	4
3210	10593	19
3210	10714	1
3210	12085	30
3210	13383	9
3210	13388	4
3210	13389	9
3210	13392	1
3210	14379	3
3210	14380	4
3210	14383	6
3210	14384	1
3210	14386	4
3210	14387	10
3210	14392	2
